Code département,Département,Code commune,Commune,Inscrits,Votants,Exprimés,Extrême gauche,Parti communiste,Parti socialiste,Radicaux de gauche,Divers gauche,Ecolo,Divers,Rassemblement pour la République,Union pour la Démocratie Française,Divers droite,Front National,Extrême droite
60,OISE,414,MONTATAIRE,6650,4396,4214,0,0,2349,0,0,0,0,747,0,0,1118,0
60,OISE,463,NOGENT-SUR-OISE,10213,7199,7015,0,0,2944,0,0,0,0,0,2194,0,1877,0
60,OISE,471,NOYON,7642,5365,5270,0,1672,0,0,0,0,0,0,2060,0,1538,0
60,OISE,509,PONT-SAINTE-MAXENCE,6674,4599,4468,0,0,2182,0,0,0,0,1477,0,0,809,0
60,OISE,612,SENLIS,9531,6705,6510,0,0,1996,0,0,0,0,3726,0,0,788,0
61,ORNE,1,ALENCON,17505,11492,10972,0,0,5995,0,0,0,0,4977,0,0,0,0
61,ORNE,6,ARGENTAN,10821,7390,6977,0,0,4420,0,0,0,0,0,2557,0,0,0
61,ORNE,169,FLERS,10561,7413,6976,0,0,3663,0,0,0,0,0,3313,0,0,0
61,ORNE,214,L'AIGLE,5622,3867,3653,0,0,1664,0,0,0,0,0,1989,0,0,0
62,PAS-DE-CALAIS,14,AIRE-SUR-LA-LYS,7159,5600,5247,0,0,2818,0,0,0,0,2429,0,0,0,0
62,PAS-DE-CALAIS,40,ARQUES,6448,5102,4886,0,0,3586,0,0,0,0,1300,0,0,0,0
62,PAS-DE-CALAIS,41,ARRAS,25950,18774,17433,0,0,1672,8589,0,0,0,5541,1631,0,0,0
62,PAS-DE-CALAIS,48,AUCHEL,8392,4451,3239,0,0,3239,0,0,0,0,0,0,0,0,0
62,PAS-DE-CALAIS,65,AVION,12115,6126,4575,0,0,4575,0,0,0,0,0,0,0,0,0
62,PAS-DE-CALAIS,108,BERCK,10113,7075,6742,0,0,4069,0,0,0,0,0,2673,0,0,0
62,PAS-DE-CALAIS,119,BETHUNE,25641,16130,13975,0,0,9571,0,0,0,0,0,4404,0,0,0
62,PAS-DE-CALAIS,160,BOULOGNE-SUR-MER,28609,17664,16469,0,0,5584,0,4367,0,0,3754,2764,0,0,0
62,PAS-DE-CALAIS,178,BRUAY-LA-BUISSIERE,17894,9240,7547,0,0,7547,0,0,0,0,0,0,0,0,0
62,PAS-DE-CALAIS,186,BULLY-LES-MINES,9021,5105,3579,0,0,3579,0,0,0,0,0,0,0,0,0
62,PAS-DE-CALAIS,193,CALAIS,48589,32044,29874,0,0,19507,0,0,0,0,10367,0,0,0,0
62,PAS-DE-CALAIS,215,CARVIN,11349,6007,3927,0,0,3927,0,0,0,0,0,0,0,0,0
62,PAS-DE-CALAIS,250,COURRIERES,8173,5840,5617,0,0,3368,0,0,0,0,0,0,1406,843,0
62,PAS-DE-CALAIS,318,ETAPLES,8142,5644,5412,0,0,2267,0,0,0,0,0,3145,0,0,0
62,PAS-DE-CALAIS,413,HARNES,8945,4603,3142,0,0,3142,0,0,0,0,0,0,0,0,0
62,PAS-DE-CALAIS,427,HENIN-BEAUMONT,18112,12759,12243,0,0,6017,0,0,0,0,0,0,4277,1949,0
62,PAS-DE-CALAIS,498,LENS,24877,13713,10534,0,0,10534,0,0,0,0,0,0,0,0,0
62,PAS-DE-CALAIS,510,LIEVIN,22177,13161,9757,0,0,9757,0,0,0,0,0,0,0,0,0
62,PAS-DE-CALAIS,516,LILLERS,6936,5152,4583,0,0,3149,0,0,0,0,0,1434,0,0,0
62,PAS-DE-CALAIS,525,LONGUENESSE,8330,6135,5830,0,0,3804,0,0,0,0,2026,0,0,0,0
62,PAS-DE-CALAIS,548,MARCK,6697,4506,4242,0,0,2673,0,0,0,0,1569,0,0,0,0
62,PAS-DE-CALAIS,570,MERICOURT,8186,5152,4583,0,0,3075,0,0,0,0,0,0,868,640,0
62,PAS-DE-CALAIS,587,MONTIGNY-EN-GOHELLE,6897,4822,4571,0,0,2673,0,0,0,0,0,0,1014,884,0
62,PAS-DE-CALAIS,617,NOEUX-LES-MINES,8863,5031,3681,0,0,3681,0,0,0,0,0,0,0,0,0
62,PAS-DE-CALAIS,637,OIGNIES,6266,4542,4394,0,0,2229,0,0,0,0,0,0,1256,909,0
62,PAS-DE-CALAIS,643,OUTREAU,10169,7004,6444,0,0,0,0,4352,0,0,0,2092,0,0,0
62,PAS-DE-CALAIS,667,LE PORTEL,6835,4655,4359,0,0,0,0,2367,0,0,0,1992,0,0,0
62,PAS-DE-CALAIS,724,ROUVROY,5993,4398,4132,0,0,2624,0,0,0,0,0,0,861,647,0
62,PAS-DE-CALAIS,758,SAINT-MARTIN-BOULOGNE,8055,5713,5318,0,0,0,0,3138,0,0,0,2180,0,0,0
62,PAS-DE-CALAIS,765,SAINT-OMER,10062,7275,6880,0,0,3373,0,0,0,0,3507,0,0,0,0
62,PAS-DE-CALAIS,771,SALLAUMINES,7096,3565,2733,0,0,2733,0,0,0,0,0,0,0,0,0
62,PAS-DE-CALAIS,907,LIBERCOURT,5157,2877,2077,0,0,2077,0,0,0,0,0,0,0,0,0
63,PUY-DE-DOME,14,AUBIERE,5899,4300,4052,0,0,2173,0,0,0,0,0,1879,0,0,0
63,PUY-DE-DOME,32,BEAUMONT,7380,5148,4893,0,0,0,0,0,2648,0,0,2245,0,0,0
63,PUY-DE-DOME,75,CHAMALIERES,12137,8445,8074,0,0,0,0,0,2763,0,0,5311,0,0,0
63,PUY-DE-DOME,113,CLERMONT-FERRAND,69286,46899,44469,0,0,19929,0,0,4932,0,0,19608,0,0,0
63,PUY-DE-DOME,124,COURNON-D'AUVERGNE,12755,9190,8569,0,0,5015,0,0,0,0,0,3554,0,0,0
63,PUY-DE-DOME,164,GERZAT,5478,3835,3599,0,0,2269,0,0,0,0,0,1330,0,0,0
63,PUY-DE-DOME,178,ISSOIRE,8531,6370,6012,0,0,3044,0,0,0,0,2968,0,0,0,0
63,PUY-DE-DOME,300,RIOM,11875,8483,7923,0,0,4389,0,0,0,0,0,3534,0,0,0
63,PUY-DE-DOME,430,THIERS,8910,6442,5961,0,0,3574,0,0,0,0,0,2387,0,0,0
64,PYRENEES-ATLANTIQUES,24,ANGLET,25405,18135,17112,0,0,8327,0,0,0,0,0,8785,0,0,0
64,PYRENEES-ATLANTIQUES,102,BAYONNE,24554,16747,15934,0,0,8143,0,0,0,0,0,7791,0,0,0
64,PYRENEES-ATLANTIQUES,122,BIARRITZ,21647,14146,13305,0,0,5504,0,0,0,0,7801,0,0,0,0
64,PYRENEES-ATLANTIQUES,129,BILLERE,8543,5925,5619,0,0,2974,0,0,0,0,2645,0,0,0,0
64,PYRENEES-ATLANTIQUES,260,HENDAYE,7626,5220,4895,0,0,3136,0,0,0,0,1759,0,0,0,0
64,PYRENEES-ATLANTIQUES,348,LONS,6655,5129,4811,0,0,2535,0,0,0,0,2276,0,0,0,0
64,PYRENEES-ATLANTIQUES,422,OLORON-SAINTE-MARIE,7326,5671,5342,0,0,3215,0,0,0,0,2127,0,0,0,0
64,PYRENEES-ATLANTIQUES,430,ORTHEZ,7885,5924,5527,0,0,3378,0,0,0,0,0,0,2149,0,0
64,PYRENEES-ATLANTIQUES,445,PAU,51754,36005,34031,0,0,18011,0,0,0,0,9042,6108,870,0,0
64,PYRENEES-ATLANTIQUES,483,SAINT-JEAN-DE-LUZ,9628,7035,6610,0,0,2711,0,0,0,0,3899,0,0,0,0
65,HAUTES-PYRENEES,286,LOURDES,12585,9463,8923,0,0,0,3348,0,0,0,0,5575,0,0,0
65,HAUTES-PYRENEES,440,TARBES,29904,19409,18385,0,0,6160,4045,0,0,0,0,8180,0,0,0
66,PYRENEES-ORIENTALES,136,PERPIGNAN,62399,44313,42543,0,10234,7399,0,0,0,0,10470,6130,0,8310,0
66,PYRENEES-ORIENTALES,172,SAINT-ESTEVE,7672,5834,5628,0,0,2506,0,0,0,0,2059,0,0,1063,0
67,BAS-RHIN,43,BISCHHEIM,9173,5226,4623,0,0,0,0,0,0,0,3107,0,0,1516,0
67,BAS-RHIN,46,BISCHWILLER,5460,3540,3164,0,0,0,0,0,0,0,1804,0,0,1360,0
67,BAS-RHIN,180,HAGUENAU,18776,12288,11030,0,0,0,0,0,0,0,7316,0,0,3714,0
67,BAS-RHIN,204,HOENHEIM,7298,4915,4385,0,0,0,0,0,0,0,3152,0,0,1233,0
67,BAS-RHIN,218,ILLKIRCH-GRAFFENSTADEN,15432,9537,8658,0,0,0,0,0,0,0,0,5903,0,2755,0
67,BAS-RHIN,267,LINGOLSHEIM,11378,7339,6688,0,0,0,0,0,0,0,0,4923,0,1765,0
67,BAS-RHIN,348,OBERNAI,6873,4547,4383,0,0,1199,0,0,0,0,0,2304,0,880,0
67,BAS-RHIN,365,OSTWALD,7062,4614,4213,0,0,0,0,0,0,0,0,2794,0,1419,0
67,BAS-RHIN,437,SAVERNE,6357,4168,3846,0,0,0,0,0,0,0,0,2874,0,972,0
67,BAS-RHIN,447,SCHILTIGHEIM,17801,9861,8746,0,0,0,0,0,0,0,5988,0,0,2758,0
67,BAS-RHIN,462,SELESTAT,10983,7600,7300,0,0,3006,0,0,0,0,0,3049,0,1245,0
67,BAS-RHIN,482,STRASBOURG,125339,83224,78360,0,0,30161,0,0,0,0,11586,32081,0,4532,0
68,HAUT-RHIN,63,CERNAY,6597,4473,4305,0,0,1597,0,0,0,0,1563,0,0,1145,0
68,HAUT-RHIN,66,COLMAR,38471,25057,23399,0,0,10328,0,0,0,0,13071,0,0,0,0
68,HAUT-RHIN,112,GUEBWILLER,6825,4785,4604,0,0,1986,0,0,0,0,1823,0,0,795,0
68,HAUT-RHIN,154,ILLZACH,9615,6457,6235,0,0,2287,0,0,0,0,0,2750,0,1198,0
68,HAUT-RHIN,166,KINGERSHEIM,7632,5661,5495,0,0,2712,0,0,0,0,0,1966,0,817,0
68,HAUT-RHIN,224,MULHOUSE,54659,37544,36469,0,0,15386,0,0,0,0,0,11172,0,9911,0
68,HAUT-RHIN,271,RIEDISHEIM,8542,5623,4793,0,0,0,0,0,0,0,3641,0,0,1152,0
68,HAUT-RHIN,278,RIXHEIM,8325,5744,4877,0,0,0,0,0,0,0,3515,0,0,1362,0
68,HAUT-RHIN,297,SAINT-LOUIS,10670,6369,5552,0,0,0,0,0,0,0,4147,0,0,1405,0
68,HAUT-RHIN,375,WITTELSHEIM,7199,5266,5093,0,0,2273,0,0,0,0,1423,0,0,1397,0
68,HAUT-RHIN,376,WITTENHEIM,9339,6664,6475,0,0,3130,0,0,0,0,0,2052,0,1293,0
69,RHONE,27,BRIGNAIS,6063,4249,3954,0,0,1805,0,0,0,0,2149,0,0,0,0
69,RHONE,29,BRON,20495,14482,14133,0,0,6524,0,0,0,0,0,4984,0,2625,0
69,RHONE,34,CALUIRE-ET-CUIRE,26307,18401,17485,0,0,7092,0,0,0,0,0,10393,0,0,0
69,RHONE,81,ECULLY,12018,7962,7584,0,0,2399,0,0,0,0,0,5185,0,0,0
69,RHONE,89,FRANCHEVILLE,7970,5760,5555,0,0,2614,0,0,0,0,2941,0,0,0,0
69,RHONE,91,GIVORS,10388,6790,6587,0,0,3563,0,0,0,0,1888,0,0,1136,0
69,RHONE,123,LYON,234231,159217,151566,0,0,48085,0,0,18173,0,20117,43101,22090,0,0
69,RHONE,149,OULLINS,15443,10893,10343,0,0,5178,0,0,0,0,5165,0,0,0,0
69,RHONE,152,PIERRE-BENITE,5264,3463,3235,0,0,1992,0,0,0,0,1243,0,0,0,0
69,RHONE,199,SAINT-FONS,7094,4376,4099,0,2438,0,0,0,0,0,0,0,0,1661,0
69,RHONE,202,SAINTE-FOY-LES-LYON,13714,10186,9790,0,0,3601,0,0,0,0,6189,0,0,0,0
69,RHONE,204,SAINT-GENIS-LAVAL,12115,8230,7734,0,0,3521,0,0,0,0,4213,0,0,0,0
69,RHONE,243,TARARE,6346,4296,4100,0,0,0,0,2224,0,0,1876,0,0,0,0
69,RHONE,244,TASSIN-LA-DEMI-LUNE,10231,7245,6929,0,0,2480,0,0,0,0,4449,0,0,0,0
69,RHONE,256,VAULX-EN-VELIN,15763,10240,9931,0,0,5464,0,0,0,0,0,2011,0,2456,0
69,RHONE,259,VENISSIEUX,27883,18109,16739,0,11125,0,0,0,0,0,0,0,0,5614,0
69,RHONE,264,VILLEFRANCHE-SUR-SAONE,14596,9328,8256,0,0,0,0,0,0,0,0,4991,0,3265,0
69,RHONE,266,VILLEURBANNE,62972,44266,42812,0,0,21267,0,0,0,0,0,14418,0,7127,0
69,RHONE,273,CORBAS,5673,3922,3367,0,2028,0,0,0,0,0,0,0,0,1339,0
69,RHONE,275,DECINES-CHARPIEU,13719,9613,9298,0,0,4755,0,0,0,0,0,2368,0,2175,0
69,RHONE,277,GENAS,6634,5069,4918,0,0,1930,0,0,0,0,0,1923,0,1065,0
69,RHONE,282,MEYZIEU,17429,12312,12028,0,0,5628,0,0,0,0,0,3355,0,3045,0
69,RHONE,283,MIONS,6079,4427,4284,0,0,1857,0,0,0,0,1507,0,0,920,0
69,RHONE,286,RILLIEUX-LA-PAPE,15687,11002,10709,0,0,4578,0,0,0,0,0,3802,0,2329,0
69,RHONE,290,SAINT-PRIEST,22214,16039,15549,0,0,7093,0,0,0,0,0,3447,0,5009,0
70,HAUTE-SAONE,285,HERICOURT,6182,4642,4453,0,0,0,0,2645,0,0,0,961,0,847,0
70,HAUTE-SAONE,550,VESOUL,10103,7350,6870,0,0,3394,0,0,0,0,3476,0,0,0,0
71,SAONE-ET-LOIRE,14,AUTUN,11138,8181,7646,0,0,4137,0,0,0,0,3509,0,0,0,0
71,SAONE-ET-LOIRE,76,CHALON-SUR-SAONE,30627,20606,19562,0,0,9429,0,0,0,0,9873,260,0,0,0
71,SAONE-ET-LOIRE,153,LE CREUSOT,17467,11983,11192,0,0,6705,0,0,0,0,4487,0,0,0,0
71,SAONE-ET-LOIRE,176,DIGOIN,6302,4392,4171,0,0,0,2536,0,0,0,0,1635,0,0,0
71,SAONE-ET-LOIRE,230,GUEUGNON,6450,4677,4390,0,0,0,2832,0,0,0,0,1558,0,0,0
71,SAONE-ET-LOIRE,270,MACON,19502,13168,12313,0,0,6023,0,0,0,0,0,6290,0,0,0
71,SAONE-ET-LOIRE,306,MONTCEAU-LES-MINES,16042,9874,9379,0,0,5954,0,0,0,0,3425,0,0,0,0
71,SAONE-ET-LOIRE,342,PARAY-LE-MONIAL,7044,4954,4737,0,0,0,2392,0,0,0,0,2345,0,0,0
71,SAONE-ET-LOIRE,486,SAINT-VALLIER,6694,4672,4397,0,0,2977,0,0,0,0,1420,0,0,0,0
72,SARTHE,3,ALLONNES,7987,5445,5193,0,0,3249,0,0,0,0,1944,0,0,0,0
72,SARTHE,132,LA FERTE-BERNARD,6432,4297,4018,0,0,2185,0,0,0,0,1833,0,0,0,0
72,SARTHE,154,LA FLECHE,10569,7907,7494,0,0,4162,0,0,0,0,3332,0,0,0,0
72,SARTHE,181,LE MANS,97665,65690,62317,0,0,34718,0,0,0,0,18667,8932,0,0,0
72,SARTHE,264,SABLE-SUR-SARTHE,8661,5692,5444,0,0,1958,0,0,0,0,3486,0,0,0,0
73,SAVOIE,8,AIX-LES-BAINS,16747,11286,10521,0,0,4233,0,0,0,0,0,6288,0,0,0
73,SAVOIE,11,ALBERTVILLE,10112,6506,6150,0,0,3072,0,0,0,0,3078,0,0,0,0
73,SAVOIE,65,CHAMBERY,28794,19720,18708,0,0,9200,0,0,0,0,5740,3768,0,0,0
73,SAVOIE,179,LA MOTTE-SERVOLEX,6542,5043,4752,0,0,2006,0,0,0,0,0,2746,0,0,0
73,SAVOIE,248,SAINT-JEAN-DE-MAURIENNE,5058,3385,3219,0,0,1581,0,0,0,0,1638,0,0,0,0
74,HAUTE-SAVOIE,10,ANNECY,29159,18362,17277,0,0,7354,0,0,0,0,2459,7464,0,0,0
74,HAUTE-SAVOIE,11,ANNECY-LE-VIEUX,12507,8379,7887,0,0,3005,0,0,0,0,4882,0,0,0,0
74,HAUTE-SAVOIE,12,ANNEMASSE,13484,8065,7589,0,0,0,0,3501,0,0,0,4088,0,0,0
74,HAUTE-SAVOIE,42,BONNEVILLE,5116,3429,2884,0,0,0,0,0,0,0,0,2021,0,863,0
74,HAUTE-SAVOIE,56,CHAMONIX-MONT-BLANC,7492,4124,3589,0,0,0,0,0,0,0,0,2992,0,597,0
74,HAUTE-SAVOIE,81,CLUSES,8363,5351,4682,0,0,0,0,0,0,0,0,2790,0,1892,0
74,HAUTE-SAVOIE,93,CRAN-GEVRIER,8862,5597,5217,0,0,2876,0,0,0,0,0,2341,0,0,0
74,HAUTE-SAVOIE,133,GAILLARD,5102,3025,2864,0,0,0,0,1132,0,0,0,1732,0,0,0
74,HAUTE-SAVOIE,208,PASSY,5846,3676,2871,0,0,0,0,0,0,0,0,1936,0,935,0
74,HAUTE-SAVOIE,225,RUMILLY,5566,3751,3501,0,0,1590,0,0,0,0,1911,0,0,0,0
74,HAUTE-SAVOIE,256,SALLANCHES,8051,5164,4384,0,0,0,0,0,0,0,0,3211,0,1173,0
74,HAUTE-SAVOIE,268,SEYNOD,8752,5990,5599,0,0,2759,0,0,0,0,0,2840,0,0,0
74,HAUTE-SAVOIE,281,THONON-LES-BAINS,17827,11361,10558,0,0,4743,0,0,0,0,5815,0,0,0,0
76,SEINE-MARITIME,57,BARENTIN,8277,5895,5569,0,0,4101,0,0,0,0,0,1468,0,0,0
76,SEINE-MARITIME,95,BIHOREL,6623,4840,4577,0,0,2155,0,0,0,0,0,2422,0,0,0
76,SEINE-MARITIME,108,BOIS-GUILLAUME,8524,6223,5996,0,0,2014,0,0,0,0,0,3982,0,0,0
76,SEINE-MARITIME,114,BOLBEC,8099,5576,5265,0,0,3429,0,0,0,0,1836,0,0,0,0
76,SEINE-MARITIME,157,CANTELEU,8982,6079,5618,0,0,3896,0,0,0,0,0,1722,0,0,0
76,SEINE-MARITIME,165,CAUDEBEC-LES-ELBEUF,5919,4030,3501,0,0,2221,0,0,0,0,0,0,0,1280,0
76,SEINE-MARITIME,212,DARNETAL,5432,3659,3428,0,0,2291,0,0,0,0,0,1137,0,0,0
76,SEINE-MARITIME,216,DEVILLE-LES-ROUEN,7487,4845,4521,0,0,2957,0,0,0,0,0,1564,0,0,0
76,SEINE-MARITIME,217,DIEPPE,23593,17246,16375,0,9473,0,0,0,0,0,6902,0,0,0,0
76,SEINE-MARITIME,231,ELBEUF,8749,5539,4921,0,0,3257,0,0,0,0,0,0,0,1664,0
76,SEINE-MARITIME,259,FECAMP,14301,9887,9414,0,0,5950,0,0,0,0,0,3464,0,0,0
76,SEINE-MARITIME,305,GONFREVILLE-L'ORCHER,6512,4748,4519,0,0,3612,0,0,0,0,907,0,0,0,0
76,SEINE-MARITIME,319,GRAND-COURONNE,6382,4362,3745,0,0,2777,0,0,0,0,0,0,0,968,0
76,SEINE-MARITIME,322,LE GRAND-QUEVILLY,19530,14890,13700,0,0,11251,0,0,0,0,0,0,0,2449,0
76,SEINE-MARITIME,341,HARFLEUR,5500,4034,3787,0,0,2627,0,0,0,0,1160,0,0,0,0
76,SEINE-MARITIME,351,LE HAVRE,121126,78910,73158,0,21132,22002,0,0,0,0,19495,0,0,10529,0
76,SEINE-MARITIME,384,LILLEBONNE,6263,4421,4232,0,0,2786,0,0,0,0,1446,0,0,0,0
76,SEINE-MARITIME,410,MAROMME,7632,5241,4895,0,0,3273,0,0,0,0,0,1622,0,0,0
76,SEINE-MARITIME,447,MONTIVILLIERS,11710,8217,7786,0,0,4851,0,0,0,0,0,2935,0,0,0
76,SEINE-MARITIME,451,MONT-SAINT-AIGNAN,13135,9116,8791,0,0,3548,0,0,0,0,0,5243,0,0,0
76,SEINE-MARITIME,484,OISSEL,7068,3721,2596,0,0,2596,0,0,0,0,0,0,0,0,0
76,SEINE-MARITIME,498,LE PETIT-QUEVILLY,11975,6485,4748,0,0,4748,0,0,0,0,0,0,0,0,0
76,SEINE-MARITIME,540,ROUEN,56912,38910,37052,0,0,18485,0,0,0,0,0,18567,0,0,0
76,SEINE-MARITIME,575,SAINT-ETIENNE-DU-ROUVRAY,16262,8181,5695,0,0,5695,0,0,0,0,0,0,0,0,0
76,SEINE-MARITIME,681,SOTTEVILLE-LES-ROUEN,19729,10594,7260,0,0,7260,0,0,0,0,0,0,0,0,0
76,SEINE-MARITIME,758,YVETOT,7818,5698,5432,0,0,3061,0,0,0,0,2371,0,0,0,0
77,SEINE-ET-MARNE,14,AVON,8056,5402,5126,0,0,2248,0,0,0,0,2878,0,0,0,0
77,SEINE-ET-MARNE,53,BRIE-COMTE-ROBERT,7416,4943,4676,0,0,2332,0,0,0,0,2344,0,0,0,0
77,SEINE-ET-MARNE,83,CHAMPS-SUR-MARNE,11941,7714,7274,0,0,4047,0,0,0,0,0,3227,0,0,0
77,SEINE-ET-MARNE,108,CHELLES,26325,18197,17287,0,0,8711,0,0,0,0,8576,0,0,0,0
77,SEINE-ET-MARNE,118,CLAYE-SOUILLY,6068,4364,4109,0,0,1737,0,0,0,0,2372,0,0,0,0
77,SEINE-ET-MARNE,122,COMBS-LA-VILLE,11893,8496,8001,0,0,4172,0,0,0,0,3829,0,0,0,0
77,SEINE-ET-MARNE,131,COULOMMIERS,7920,5369,5216,0,0,2166,0,0,0,0,2298,0,0,752,0
77,SEINE-ET-MARNE,152,DAMMARIE-LES-LYS,11789,7658,7365,0,0,3253,0,0,0,0,4112,0,0,0,0
77,SEINE-ET-MARNE,186,FONTAINEBLEAU,10248,6364,6049,0,0,1923,0,0,0,0,4126,0,0,0,0
77,SEINE-ET-MARNE,243,LAGNY-SUR-MARNE,11194,7211,6850,0,0,3151,0,0,0,0,3699,0,0,0,0
77,SEINE-ET-MARNE,258,LOGNES,5609,3602,3458,0,0,2127,0,0,0,0,0,1331,0,0,0
77,SEINE-ET-MARNE,284,MEAUX,22359,15615,15230,0,0,6592,0,0,0,0,6664,0,0,1974,0
77,SEINE-ET-MARNE,285,LE MEE-SUR-SEINE,11793,7249,6877,0,0,3550,0,0,0,0,3327,0,0,0,0
77,SEINE-ET-MARNE,288,MELUN,17993,11353,10721,0,0,1894,0,3132,0,0,5695,0,0,0,0
77,SEINE-ET-MARNE,294,MITRY-MORY,9645,6929,6742,0,0,3479,0,0,0,0,2076,0,0,1187,0
77,SEINE-ET-MARNE,296,MOISSY-CRAMAYEL,6708,4342,4073,0,0,2548,0,0,0,0,1525,0,0,0,0
77,SEINE-ET-MARNE,305,MONTEREAU-FAULT-YONNE,8024,5455,5144,0,0,0,0,2583,0,0,2561,0,0,0,0
77,SEINE-ET-MARNE,333,NEMOURS,6014,4054,3836,0,0,1786,0,0,0,0,2050,0,0,0,0
77,SEINE-ET-MARNE,337,NOISIEL,7582,5031,4770,0,0,2889,0,0,0,0,0,1881,0,0,0
77,SEINE-ET-MARNE,350,OZOIR-LA-FERRIERE,10758,7612,7162,0,0,3331,0,0,0,0,0,3831,0,0,0
77,SEINE-ET-MARNE,373,PONTAULT-COMBAULT,16275,11128,10546,0,0,6097,0,0,0,0,4449,0,0,0,0
77,SEINE-ET-MARNE,379,PROVINS,6010,4138,4035,0,0,1526,0,0,0,0,1746,0,0,763,0
77,SEINE-ET-MARNE,390,ROISSY-EN-BRIE,10590,7321,6857,0,0,3894,0,0,0,0,0,2963,0,0,0
77,SEINE-ET-MARNE,407,SAINT-FARGEAU-PONTHIERRY,6989,4625,4371,0,0,1812,0,0,0,0,2559,0,0,0,0
77,SEINE-ET-MARNE,445,SAVIGNY-LE-TEMPLE,10664,7252,6791,0,0,4070,0,0,0,0,2721,0,0,0,0
77,SEINE-ET-MARNE,464,THORIGNY-SUR-MARNE,5100,3557,3364,0,0,1665,0,0,0,0,0,1699,0,0,0
77,SEINE-ET-MARNE,468,TORCY,10026,6530,6188,0,0,3544,0,0,0,0,0,2644,0,0,0
77,SEINE-ET-MARNE,479,VAIRES-SUR-MARNE,7813,5524,5220,0,0,2714,0,0,0,0,2506,0,0,0,0
77,SEINE-ET-MARNE,514,VILLEPARISIS,11296,7227,6813,0,0,3864,0,0,0,0,2949,0,0,0,0
78,YVELINES,5,ACHERES,10389,6824,6387,0,0,3940,0,0,0,0,2447,0,0,0,0
78,YVELINES,15,ANDRESY,8259,6045,5732,0,0,2569,0,0,0,0,0,3163,0,0,0
78,YVELINES,29,AUBERGENVILLE,5614,4312,4194,0,0,1690,0,0,0,0,1704,0,0,800,0
78,YVELINES,73,BOIS-D'ARCY,6881,5046,4775,0,0,2103,0,0,0,0,2672,0,0,0,0
78,YVELINES,123,CARRIERES-SOUS-POISSY,5693,3884,3643,0,0,1888,0,0,0,0,1755,0,0,0,0
78,YVELINES,124,CARRIERES-SUR-SEINE,6673,4545,4306,0,0,1871,0,0,0,0,0,2435,0,0,0
78,YVELINES,126,LA CELLE-SAINT-CLOUD,14035,9769,9393,0,0,3286,0,0,0,0,0,6107,0,0,0
78,YVELINES,138,CHANTELOUP-LES-VIGNES,3483,2434,2310,0,0,1046,0,0,0,0,0,1264,0,0,0
78,YVELINES,146,CHATOU,17789,12133,11598,0,0,3785,0,0,0,0,0,7813,0,0,0
78,YVELINES,158,LE CHESNAY,19589,13068,12462,0,0,3396,0,0,0,0,0,9066,0,0,0
78,YVELINES,165,LES CLAYES-SOUS-BOIS,10592,7526,7113,0,0,3894,0,0,0,0,3219,0,0,0,0
78,YVELINES,172,CONFLANS-SAINTE-HONORINE,20219,14561,13747,0,0,7854,0,0,0,0,0,5893,0,0,0
78,YVELINES,190,CROISSY-SUR-SEINE,6199,4397,4243,0,0,1092,0,0,0,0,0,3151,0,0,0
78,YVELINES,208,ELANCOURT,14872,10558,10075,0,0,4720,0,0,0,0,5355,0,0,0,0
78,YVELINES,242,FONTENAY-LE-FLEURY,7851,5472,5207,0,0,2100,0,0,0,0,3107,0,0,0,0
78,YVELINES,297,GUYANCOURT,12157,8586,8152,0,0,4845,0,0,0,0,3307,0,0,0,0
78,YVELINES,311,HOUILLES,17864,12235,11610,0,0,5699,0,0,0,0,0,5911,0,0,0
78,YVELINES,335,LIMAY,7240,5437,5292,0,0,2238,0,0,0,0,1503,0,0,1551,0
78,YVELINES,358,MAISONS-LAFFITTE,14992,10045,9520,0,0,0,2785,0,0,0,6735,0,0,0,0
78,YVELINES,361,MANTES-LA-JOLIE,16380,11998,11750,0,0,4360,0,0,0,0,4726,0,0,2664,0
78,YVELINES,362,MANTES-LA-VILLE,11028,8134,7943,0,0,3811,0,0,0,0,2267,0,0,1865,0
78,YVELINES,372,MARLY-LE-ROI,11558,8337,8025,0,0,3058,0,0,0,0,0,4967,0,0,0
78,YVELINES,383,MAUREPAS,13895,9311,8820,0,0,0,0,0,4522,0,0,4298,0,0,0
78,YVELINES,418,MONTESSON,8026,5826,5488,0,0,0,2339,0,0,0,3149,0,0,0,0
78,YVELINES,423,MONTIGNY-LE-BRETONNEUX,20339,13987,13296,0,0,6716,0,0,0,0,6580,0,0,0,0
78,YVELINES,440,LES MUREAUX,13040,8929,8654,0,0,3599,0,0,0,0,2908,0,0,2147,0
78,YVELINES,481,LE PECQ,10942,7311,6996,0,0,2611,0,0,0,0,4385,0,0,0,0
78,YVELINES,490,PLAISIR,16694,11290,10684,0,0,5414,0,0,0,0,5270,0,0,0,0
78,YVELINES,498,POISSY,20186,14167,13359,0,0,6080,0,0,0,0,7279,0,0,0,0
78,YVELINES,517,RAMBOUILLET,16368,11582,10883,0,0,0,0,0,5012,0,0,5871,0,0,0
78,YVELINES,545,SAINT-CYR-L'ECOLE,9421,6495,6123,0,0,3178,0,0,0,0,2945,0,0,0,0
78,YVELINES,551,SAINT-GERMAIN-EN-LAYE,24611,16372,15480,0,0,5113,0,0,0,0,10367,0,0,0,0
